data,temp_media,temp_max,temp_min,precipitacao,umidade_relativa,radiacao_solar,evapotranspiracao,vento,ndvi,ph_solo,carbono_organico,argila,areia,altitude,latitude,longitude,id_fazenda
20171014,25.78,33.86,19.6,0.19,63.73,25.42,1.33,3.78,0.2829536046516206,67.00432194953318,231.55755953158086,220,593,442.0,-9.9,-39.0,BA_Canudos
20171015,26.34,34.8,20.16,0.0,61.3,25.38,1.29,3.96,0.28111619697690843,66.98255778376677,231.74881884049682,220,593,442.0,-9.9,-39.0,BA_Canudos
20171016,24.81,32.88,19.07,0.04,61.33,26.49,1.0,4.71,0.27927878930219624,66.9750465138344,231.59197654843175,220,593,442.0,-9.9,-39.0,BA_Canudos
20171017,24.01,32.42,17.84,0.2,64.6,23.55,0.84,4.59,0.2774413816274841,66.98118422386476,230.78920172791845,220,593,442.0,-9.9,-39.0,BA_Canudos
20171018,24.05,31.65,18.89,2.94,70.95,20.0,0.66,4.77,0.2756039739527719,66.97455137803331,231.25279090945253,220,593,442.0,-9.9,-39.0,BA_Canudos
20171019,24.68,32.42,19.44,1.21,66.77,22.63,0.77,4.55,0.27376656627805973,67.00919308032157,230.70604955753387,220,593,442.0,-9.9,-39.0,BA_Canudos
20171020,25.22,33.64,18.44,0.11,68.22,19.09,0.84,4.62,0.27192915860334754,66.97396309650549,232.00196706514146,220,593,442.0,-9.9,-39.0,BA_Canudos
20171021,25.84,34.17,20.07,0.03,65.29,23.32,0.84,5.21,0.27009175092863535,66.9975692148267,232.64771439165978,220,593,442.0,-9.9,-39.0,BA_Canudos
20171022,25.31,33.49,19.74,0.04,63.82,21.63,0.78,5.05,0.26825434325392317,66.9560058837224,232.9264656515318,220,593,442.0,-9.9,-39.0,BA_Canudos
20171023,25.3,34.17,18.34,0.15,61.61,26.88,0.83,4.11,0.266416935579211,66.99371729775885,233.0938458544948,220,593,442.0,-9.9,-39.0,BA_Canudos
20171024,25.53,33.9,19.88,0.95,64.98,19.54,0.66,4.82,0.2645795279044988,66.97396822187316,230.5625523182007,220,593,442.0,-9.9,-39.0,BA_Canudos
20171025,25.13,33.91,18.92,0.18,63.8,22.91,0.63,4.78,0.2627421202297866,67.00153649130353,231.36815130172099,220,593,442.0,-9.9,-39.0,BA_Canudos
20171026,25.88,34.53,19.63,1.04,66.93,18.9,0.57,4.39,0.2609047125550744,67.00725783092156,232.42086202131108,220,593,442.0,-9.9,-39.0,BA_Canudos
20171027,26.54,34.86,20.36,0.16,62.94,22.71,0.59,4.31,0.2590673048803623,67.03848035245649,233.87820173040663,220,593,442.0,-9.9,-39.0,BA_Canudos
20171028,27.14,36.01,20.74,0.0,57.38,23.54,0.63,4.32,0.2572298972056501,67.02050709280768,233.89164434153213,220,593,442.0,-9.9,-39.0,BA_Canudos
20171029,27.12,36.46,20.21,0.0,56.96,26.74,0.59,4.11,0.2553924895309379,67.03202764231192,232.02212562002728,220,593,442.0,-9.9,-39.0,BA_Canudos
20171030,26.9,36.05,19.61,0.0,56.42,28.55,0.52,4.05,0.2535550818562258,67.01789873196066,232.03969855095644,220,593,442.0,-9.9,-39.0,BA_Canudos
20171031,27.85,36.22,20.7,0.01,56.92,25.42,0.44,4.02,0.2517176741815136,67.02533012036776,231.82500902478174,220,593,442.0,-9.9,-39.0,BA_Canudos
20171101,28.71,36.74,21.87,0.39,56.21,22.65,0.41,3.4,0.24988026650680137,67.0094137908024,232.36851871997598,220,593,442.0,-9.9,-39.0,BA_Canudos
20171102,27.47,35.45,21.85,1.43,60.57,25.43,0.35,4.29,0.24804285883208918,66.98126765420153,231.94345958039614,220,593,442.0,-9.9,-39.0,BA_Canudos
20171103,25.66,31.42,20.86,2.79,64.53,19.57,0.24,4.56,0.24620545115737702,66.97816676361036,231.91249612138662,220,593,442.0,-9.9,-39.0,BA_Canudos
20171104,26.11,33.93,20.26,1.68,62.13,21.94,0.42,4.59,0.24436804348266483,66.97503439567937,231.42184125843303,220,593,442.0,-9.9,-39.0,BA_Canudos
20171105,26.44,34.11,20.26,0.12,58.14,27.07,0.43,4.19,0.24253063580795264,66.9925467028173,231.54645387792206,220,593,442.0,-9.9,-39.0,BA_Canudos
20171106,27.06,35.87,20.32,0.0,54.85,27.17,0.48,4.08,0.24069322813324048,66.99570059181087,231.28619581877433,220,593,442.0,-9.9,-39.0,BA_Canudos
20171107,25.47,32.18,20.72,0.0,62.02,20.17,0.25,3.78,0.2388558204585283,67.01752361664607,230.99017521298796,220,593,442.0,-9.9,-39.0,BA_Canudos
20171108,26.56,34.2,21.04,0.02,60.67,13.29,0.34,4.51,0.2370184127838161,67.01390673953024,230.98548338732212,220,593,442.0,-9.9,-39.0,BA_Canudos
20171109,26.44,33.98,20.64,0.02,59.28,22.63,0.33,4.58,0.23518100510910395,67.02790691550696,231.9000913049845,220,593,442.0,-9.9,-39.0,BA_Canudos
20171110,27.05,35.47,20.83,0.0,57.18,25.13,0.34,4.53,0.23334359743439176,66.98960424093515,231.75488587964364,220,593,442.0,-9.9,-39.0,BA_Canudos
20171111,27.9,36.21,20.38,0.0,54.28,28.68,0.32,4.17,0.23150618975967957,67.00429574045081,231.75949965854736,220,593,442.0,-9.9,-39.0,BA_Canudos
20171112,29.01,36.56,21.17,0.0,48.76,28.0,0.29,2.77,0.22966878208496738,66.99985037219132,230.02433983159634,220,593,442.0,-9.9,-39.0,BA_Canudos
20171113,28.58,34.57,23.1,0.31,52.95,24.99,0.22,3.06,0.22783137441025522,67.02401385494669,229.66305672503225,220,593,442.0,-9.9,-39.0,BA_Canudos
20171114,26.43,31.94,22.12,1.02,59.68,17.18,0.16,4.37,0.22599396673554303,67.02889159475386,229.92710653102202,220,593,442.0,-9.9,-39.0,BA_Canudos
20171115,25.94,33.52,21.01,0.61,61.6,22.5,0.21,5.07,0.22415655906083085,67.03238531225414,230.95272729898912,220,593,442.0,-9.9,-39.0,BA_Canudos
20171116,25.82,33.69,20.0,0.1,56.98,25.38,0.23,4.86,0.22231915138611869,67.01569219504574,230.34098472585447,220,593,442.0,-9.9,-39.0,BA_Canudos
20171117,25.0,32.85,18.47,0.0,57.31,18.93,0.21,3.78,0.2204817437114065,67.00228023352919,230.12333362268433,220,593,442.0,-9.9,-39.0,BA_Canudos
20171118,26.63,34.69,19.26,0.0,55.99,24.84,0.23,3.84,0.2186443360366943,67.00711307551468,230.86710333963336,220,593,442.0,-9.9,-39.0,BA_Canudos
20171119,27.18,34.73,20.38,0.0,57.64,24.08,0.21,3.68,0.21680692836198215,66.97939427394049,230.62988244296412,220,593,442.0,-9.9,-39.0,BA_Canudos
20171120,27.57,36.67,20.73,0.0,55.09,28.28,0.23,4.38,0.21496952068726996,66.9798493087694,230.65035271105273,220,593,442.0,-9.9,-39.0,BA_Canudos
20171121,27.18,36.08,20.27,0.0,56.29,28.92,0.21,4.52,0.21537536462935486,66.95846719077612,228.8271153994488,220,593,442.0,-9.9,-39.0,BA_Canudos
20171122,28.11,36.52,20.74,0.0,53.21,27.01,0.21,3.38,0.2157812085714398,66.99211589874106,229.99713341898678,220,593,442.0,-9.9,-39.0,BA_Canudos
20171123,28.48,36.77,21.45,0.0,55.23,27.09,0.18,3.89,0.21618705251352469,67.01386634909333,230.872407059368,220,593,442.0,-9.9,-39.0,BA_Canudos
20171124,27.42,35.4,21.94,0.01,58.41,22.55,0.15,4.78,0.2165928964556096,67.02144535948916,234.05693777244065,220,593,442.0,-9.9,-39.0,BA_Canudos
20171125,26.53,34.07,21.2,0.09,59.67,20.58,0.13,4.89,0.2169987403976945,67.01483936675055,234.56030828295494,220,593,442.0,-9.9,-39.0,BA_Canudos
20171126,26.53,34.66,20.13,0.11,56.1,23.05,0.14,4.19,0.21740458433977944,67.01373952941746,233.27168132794716,220,593,442.0,-9.9,-39.0,BA_Canudos
20171127,26.59,35.24,19.55,0.0,57.07,28.28,0.13,4.26,0.21781042828186434,67.01503648691114,231.2646963271958,220,593,442.0,-9.9,-39.0,BA_Canudos
20171128,27.24,35.87,20.17,0.0,54.94,28.86,0.14,3.84,0.21821627222394924,67.02081882540843,230.5387472692474,220,593,442.0,-9.9,-39.0,BA_Canudos
20171129,28.15,36.62,20.96,0.0,53.05,22.65,0.13,3.48,0.21862211616603416,67.0335861272925,231.03239623648673,220,593,442.0,-9.9,-39.0,BA_Canudos
20171130,28.81,37.23,21.38,0.03,53.58,22.96,0.12,3.88,0.21902796010811906,67.04500105596597,230.65869675110386,220,593,442.0,-9.9,-39.0,BA_Canudos
20171201,28.46,36.1,22.86,0.01,52.54,23.19,0.09,4.55,0.219433804050204,67.08708513000941,231.31284380572902,220,593,442.0,-9.9,-39.0,BA_Canudos
20171202,26.82,33.27,21.37,0.0,54.19,25.37,0.07,3.73,0.2198396479922889,67.02783069045033,232.16892715869616,220,593,442.0,-9.9,-39.0,BA_Canudos
20171203,27.46,34.95,21.9,0.0,56.29,25.01,0.08,4.45,0.22024549193437382,67.03325595474787,231.25384120873562,220,593,442.0,-9.9,-39.0,BA_Canudos
20171204,28.94,37.47,21.67,0.0,52.44,25.81,0.1,4.0,0.22065133587645872,67.0137729716695,230.68660215692435,220,593,442.0,-9.9,-39.0,BA_Canudos
20171205,29.68,37.88,22.57,0.0,51.25,26.87,0.1,3.45,0.22105717981854361,67.03496658653546,229.46596596557447,220,593,442.0,-9.9,-39.0,BA_Canudos
20171206,28.95,37.38,22.22,0.0,54.78,28.13,0.08,4.23,0.22146302376062854,67.01145532121093,230.47360255308743,220,593,442.0,-9.9,-39.0,BA_Canudos
20171207,28.59,37.08,21.4,0.0,52.68,28.38,0.09,3.51,0.22186886770271344,66.98813844046167,230.15119071366777,220,593,442.0,-9.9,-39.0,BA_Canudos
20171208,28.77,35.38,22.49,0.45,52.55,25.52,0.06,2.92,0.22227471164479837,66.9920250542037,231.36154665303502,220,593,442.0,-9.9,-39.0,BA_Canudos
20171209,29.27,35.83,24.47,0.95,50.77,22.06,0.07,3.02,0.22268055558688327,66.98828371848687,231.07067351865894,220,593,442.0,-9.9,-39.0,BA_Canudos
20171210,24.28,26.78,22.35,12.94,80.61,12.68,0.02,1.87,0.2230863995289682,67.04194509306838,230.89738151370807,220,593,442.0,-9.9,-39.0,BA_Canudos
20171211,25.37,29.53,21.66,3.74,71.13,16.87,0.39,1.92,0.2234922434710531,67.04946058120693,230.39088214529468,220,593,442.0,-9.9,-39.0,BA_Canudos
20171212,26.63,31.67,21.77,0.61,66.23,19.87,0.83,2.85,0.223898087413138,67.06496895588133,230.56059879936538,220,593,442.0,-9.9,-39.0,BA_Canudos
20171213,27.23,35.03,21.94,0.09,58.59,22.02,1.44,4.46,0.22430393135522292,67.01610988995355,230.92143555039914,220,593,442.0,-9.9,-39.0,BA_Canudos
20171214,26.53,34.64,20.68,0.0,55.43,27.18,1.48,4.36,0.22470977529730782,67.01763200752957,230.58388621981808,220,593,442.0,-9.9,-39.0,BA_Canudos
20171215,26.09,33.75,20.04,0.01,54.34,24.6,1.28,3.98,0.22511561923939274,66.98906712472973,228.95565407689568,220,593,442.0,-9.9,-39.0,BA_Canudos
20171216,26.08,33.47,19.99,0.14,61.5,21.77,0.98,4.11,0.22552146318147764,66.99890288427906,230.35721666752568,220,593,442.0,-9.9,-39.0,BA_Canudos
20171217,26.42,33.43,21.1,0.12,62.74,23.79,0.8,4.37,0.22592730712356257,66.9965562288355,229.7592723866375,220,593,442.0,-9.9,-39.0,BA_Canudos
20171218,26.74,34.35,20.97,0.07,60.36,21.58,0.78,4.79,0.22633315106564747,66.9893422272059,231.56124135824643,220,593,442.0,-9.9,-39.0,BA_Canudos
20171219,26.25,33.38,20.74,0.11,58.78,17.71,0.6,4.28,0.22673899500773237,66.97595720617092,230.51685712372674,220,593,442.0,-9.9,-39.0,BA_Canudos
20171220,25.23,31.41,20.33,0.0,62.86,17.73,0.45,3.94,0.2271448389498173,66.98187800246585,232.8643279705374,220,593,442.0,-9.9,-39.0,BA_Canudos
20171221,27.05,34.78,20.46,0.0,58.21,20.76,0.66,3.73,0.2275506828919022,67.02716386590622,234.245603871937,220,593,442.0,-9.9,-39.0,BA_Canudos
20171222,25.41,29.69,21.16,0.0,61.68,19.74,0.36,3.86,0.22795652683398712,67.00200213902362,234.26575336657905,220,593,442.0,-9.9,-39.0,BA_Canudos
20171223,25.62,30.77,21.36,1.53,68.14,17.64,0.34,4.12,0.22836237077607202,66.99493693427307,232.13056227160064,220,593,442.0,-9.9,-39.0,BA_Canudos
20171224,26.78,34.21,20.77,1.04,62.86,18.04,0.53,3.91,0.22876821471815695,66.96425060792393,229.92616674812734,220,593,442.0,-9.9,-39.0,BA_Canudos
20171225,26.85,33.76,20.89,0.08,57.89,22.27,0.52,3.5,0.22917405866024185,66.97284157235173,229.23976849669683,220,593,442.0,-9.9,-39.0,BA_Canudos
20171226,27.74,35.93,20.48,0.0,55.55,22.04,0.59,3.42,0.22957990260232675,66.97852509531553,229.90355975419212,220,593,442.0,-9.9,-39.0,BA_Canudos
20171227,28.05,36.4,21.38,0.0,54.57,24.9,0.54,3.83,0.22998574654441167,66.98245378109037,230.2561964763352,220,593,442.0,-9.9,-39.0,BA_Canudos
20171228,28.13,35.86,21.18,0.0,56.08,21.14,0.45,3.5,0.23039159048649657,67.00472744631202,230.02440678539824,220,593,442.0,-9.9,-39.0,BA_Canudos
20171229,28.77,36.71,21.95,0.0,54.62,26.46,0.45,3.52,0.2307974344285815,66.98609569930015,230.10303551452776,220,593,442.0,-9.9,-39.0,BA_Canudos
20171230,28.62,36.87,21.66,0.0,55.58,27.98,0.39,3.95,0.2312032783706664,66.9911513126491,229.85128678695585,220,593,442.0,-9.9,-39.0,BA_Canudos
20171231,28.69,37.3,21.71,0.0,53.98,28.42,0.37,4.12,0.23160912231275133,66.98753208820388,231.4198489489678,220,593,442.0,-9.9,-39.0,BA_Canudos
20180101,28.87,37.75,21.42,0.0,51.51,28.31,0.35,3.41,0.23201496625483622,67.00938731324179,230.80447616862963,220,593,442.0,-9.9,-39.0,BA_Canudos
20180102,29.19,37.6,21.56,0.0,50.34,26.28,0.31,3.08,0.23242081019692112,67.01487683916856,230.90977772001818,220,593,442.0,-9.9,-39.0,BA_Canudos
20180103,28.94,35.27,22.47,0.01,52.41,23.25,0.22,2.72,0.23282665413900605,67.00939658053146,230.06259850828437,220,593,442.0,-9.9,-39.0,BA_Canudos
20180104,28.75,35.32,22.77,6.28,55.49,20.2,0.24,2.65,0.23323249808109095,66.99279147709645,229.74779294143036,220,593,442.0,-9.9,-39.0,BA_Canudos
20180105,27.28,35.07,21.3,5.38,58.41,23.86,0.98,3.96,0.23363834202317588,67.01613407983525,229.95651540985236,220,593,442.0,-9.9,-39.0,BA_Canudos
20180106,27.3,35.28,20.94,0.3,57.49,24.41,1.17,4.08,0.23404418596526078,67.02040562520313,228.87941866956785,220,593,442.0,-9.9,-39.0,BA_Canudos
20180107,27.0,34.14,21.04,0.66,58.64,23.09,0.99,3.9,0.2344500299073457,67.01112852651805,229.7105435758524,220,593,442.0,-9.9,-39.0,BA_Canudos
20180108,27.0,35.12,20.86,0.09,55.44,26.69,0.92,4.36,0.2348558738494306,66.9519247023121,229.40594163368613,220,593,442.0,-9.9,-39.0,BA_Canudos
20180109,26.91,35.35,20.61,0.25,58.35,24.6,0.74,4.57,0.2352617177915155,66.96830430879133,230.0783733539083,220,593,442.0,-9.9,-39.0,BA_Canudos
20180110,26.36,33.32,21.61,4.89,65.59,22.98,0.67,4.28,0.23566756173360043,66.96573508500963,230.2107822795031,220,593,442.0,-9.9,-39.0,BA_Canudos
20180111,25.68,31.13,21.37,0.44,61.75,16.91,0.52,3.85,0.23607340567568533,67.00156858051237,230.49548092563634,220,593,442.0,-9.9,-39.0,BA_Canudos
20180112,25.89,32.92,20.42,0.77,64.39,19.45,0.67,3.07,0.23647924961777025,66.96171512875748,231.31433496470638,220,593,442.0,-9.9,-39.0,BA_Canudos
20180113,26.05,30.23,21.68,0.26,64.52,15.75,0.45,3.4,0.23688509355985515,66.98558373709271,230.562206160996,220,593,442.0,-9.9,-39.0,BA_Canudos
20180114,26.4,33.07,21.37,4.95,66.06,20.74,0.66,3.95,0.23729093750194005,66.98768741297245,230.51460388272062,220,593,442.0,-9.9,-39.0,BA_Canudos
20180115,26.03,33.54,20.56,3.16,63.82,26.03,1.14,4.68,0.23769678144402498,67.02093675375751,229.80896280977254,220,593,442.0,-9.9,-39.0,BA_Canudos
20180116,25.73,33.09,20.23,0.38,61.32,24.03,1.18,4.22,0.23810262538610988,67.01702103845544,231.00694009072424,220,593,442.0,-9.9,-39.0,BA_Canudos
20180117,26.03,34.47,19.14,0.12,61.97,26.42,1.15,4.33,0.2385084693281948,67.01035868348961,232.02568284284837,220,593,442.0,-9.9,-39.0,BA_Canudos
20180118,26.79,34.86,20.32,0.0,59.03,23.38,1.13,4.15,0.2389143132702797,66.97922074974805,231.59392436479615,220,593,442.0,-9.9,-39.0,BA_Canudos
20180119,26.67,34.43,21.23,1.41,63.51,20.18,0.86,4.24,0.2393201572123646,66.97649909304326,230.78639918890804,220,593,442.0,-9.9,-39.0,BA_Canudos
20180120,27.19,35.13,20.43,0.38,58.19,23.65,0.93,3.93,0.23972600115444953,66.97859555909592,228.79318547277884,220,593,442.0,-9.9,-39.0,BA_Canudos
20180121,27.23,35.2,21.17,0.11,56.67,25.43,0.84,4.21,0.24013184509653443,66.99707648475221,229.4409160280154,220,593,442.0,-9.9,-39.0,BA_Canudos
20180122,26.3,34.17,20.63,0.0,58.7,22.85,0.62,4.2,0.24053768903861936,66.998521484298,229.74007521871872,220,593,442.0,-9.9,-39.0,BA_Canudos
20180123,25.35,31.28,19.45,0.01,64.15,23.81,0.38,3.8,0.24094353298070426,66.97997847094538,231.97391667556158,220,593,442.0,-9.9,-39.0,BA_Canudos
20180124,26.03,32.39,21.69,0.37,62.82,20.77,0.39,3.44,0.24134937692278918,66.95769622197018,231.8580312059215,220,593,442.0,-9.9,-39.0,BA_Canudos
20180125,27.57,35.87,20.25,0.01,52.9,23.95,0.65,3.08,0.24175522086487408,66.9856236966043,231.74696431793487,220,593,442.0,-9.9,-39.0,BA_Canudos
20180126,26.44,31.82,21.99,0.01,57.9,14.45,0.34,2.79,0.24216106480695898,67.01333969951322,230.50520606677244,220,593,442.0,-9.9,-39.0,BA_Canudos
20180127,27.48,33.98,21.7,0.28,55.86,19.64,0.44,2.66,0.2425669087490439,67.0742479406517,230.97419533996697,220,593,442.0,-9.9,-39.0,BA_Canudos
20180128,27.7,34.6,22.32,0.59,57.62,20.8,0.43,3.4,0.2429727526911288,67.0558105214206,231.22650973297993,220,593,442.0,-9.9,-39.0,BA_Canudos
20180129,28.06,35.59,22.11,0.02,58.64,20.52,0.43,3.8,0.24337859663321373,67.05710050545044,231.81065289034146,220,593,442.0,-9.9,-39.0,BA_Canudos
20180130,28.25,35.54,22.37,1.35,58.82,20.65,0.39,3.64,0.24378444057529863,67.00269606618595,232.88569417730295,220,593,442.0,-9.9,-39.0,BA_Canudos
20180131,28.68,36.31,21.67,0.05,52.6,25.46,0.46,3.66,0.24419028451738356,67.02048508011359,231.72201409538897,220,593,442.0,-9.9,-39.0,BA_Canudos
20180201,28.82,37.32,21.79,0.0,50.82,27.75,0.43,4.15,0.24459612845946846,66.97860596296502,229.6109234439581,220,593,442.0,-9.9,-39.0,BA_Canudos
20180202,29.01,36.93,21.73,1.11,52.96,27.29,0.4,3.22,0.24500197240155336,67.00445685685861,228.65840731591155,220,593,442.0,-9.9,-39.0,BA_Canudos
20180203,29.53,37.61,22.15,0.14,50.08,24.48,0.38,3.01,0.24540781634363829,66.98183360375975,229.61966788284744,220,593,442.0,-9.9,-39.0,BA_Canudos
20180204,27.94,34.85,23.06,3.27,51.89,23.94,0.3,2.79,0.24581366028572318,67.03693151036889,231.06170483775006,220,593,442.0,-9.9,-39.0,BA_Canudos
20180205,26.72,32.28,22.21,2.01,58.82,25.19,0.31,2.47,0.2462195042278081,67.02399186640552,231.26170779107943,220,593,442.0,-9.9,-39.0,BA_Canudos
20180206,28.31,34.89,22.55,0.53,59.92,20.88,0.44,2.76,0.246625348169893,67.02277807799983,231.40617643129784,220,593,442.0,-9.9,-39.0,BA_Canudos
20180207,25.34,28.28,22.75,2.44,69.98,18.71,0.14,2.36,0.24703119211197794,66.96626237746538,231.51738788628643,220,593,442.0,-9.9,-39.0,BA_Canudos
20180208,27.58,33.1,22.48,9.01,64.01,23.7,0.53,2.97,0.24743703605406284,66.93689817796697,231.43780457206276,220,593,442.0,-9.9,-39.0,BA_Canudos
20180209,27.48,34.65,21.84,3.34,62.38,20.86,1.65,3.88,0.24784287999614774,66.94241353685004,231.82547738048288,220,593,442.0,-9.9,-39.0,BA_Canudos
20180210,26.75,33.81,21.68,4.38,63.65,19.5,1.71,3.58,0.24824872393823266,66.99359058670952,232.53069164571164,220,593,442.0,-9.9,-39.0,BA_Canudos
20180211,25.92,34.12,19.75,0.57,59.63,21.5,2.19,3.83,0.24865456788031756,67.02996428288411,231.08703677243184,220,593,442.0,-9.9,-39.0,BA_Canudos
20180212,25.88,33.38,19.18,1.02,64.08,23.83,1.77,2.68,0.2490604118224025,67.02155683069637,230.03781492482338,220,593,442.0,-9.9,-39.0,BA_Canudos
20180213,25.59,31.07,21.83,5.7,73.2,21.0,1.03,3.46,0.2494662557644874,67.00771087683911,229.79986162563225,220,593,442.0,-9.9,-39.0,BA_Canudos
20180214,25.87,32.23,21.18,1.36,66.89,20.13,1.76,4.31,0.24987209970657231,67.00618649970892,230.96289467204656,220,593,442.0,-9.9,-39.0,BA_Canudos
20180215,25.86,32.37,21.35,2.42,68.63,18.72,1.56,3.74,0.2502779436486572,67.01947765507784,232.44716438075568,220,593,442.0,-9.9,-39.0,BA_Canudos
20180216,26.18,33.35,20.9,0.65,64.05,16.92,1.9,4.34,0.2506837875907421,66.99830796229003,231.86743821039707,220,593,442.0,-9.9,-39.0,BA_Canudos
20180217,25.36,32.63,20.61,4.45,71.86,12.0,1.34,3.95,0.25108963153282704,66.9992683864351,231.5506093596648,220,593,442.0,-9.9,-39.0,BA_Canudos
20180218,26.02,32.83,20.81,2.96,68.91,17.24,1.85,3.61,0.25149547547491197,66.97136751045835,231.395189410747,220,593,442.0,-9.9,-39.0,BA_Canudos
20180219,26.85,34.34,20.82,1.33,63.42,21.28,2.36,3.33,0.25190131941699684,67.00579257014108,231.68611747957448,220,593,442.0,-9.9,-39.0,BA_Canudos
20180220,27.1,34.66,20.78,0.5,61.31,22.63,2.27,3.37,0.25230716335908177,66.9832841728491,231.7984589010142,220,593,442.0,-9.9,-39.0,BA_Canudos
20180221,27.7,35.0,21.43,0.3,60.27,24.07,2.0,3.25,0.2527130073011667,66.99640118379638,230.9882786829523,220,593,442.0,-9.9,-39.0,BA_Canudos
20180222,27.64,34.47,21.65,0.31,59.55,20.88,1.63,3.13,0.2531188512432516,66.98796772345464,231.4608065794899,220,593,442.0,-9.9,-39.0,BA_Canudos
20180223,27.58,35.24,22.21,4.42,64.25,24.48,1.31,2.2,0.2535246951853365,66.98420311622753,231.68718804821523,220,593,442.0,-9.9,-39.0,BA_Canudos
20180224,27.5,34.65,21.91,0.62,61.41,24.22,1.59,3.16,0.2539305391274214,66.97437408942861,230.64540907671983,220,593,442.0,-9.9,-39.0,BA_Canudos
20180225,27.17,34.71,21.22,0.09,58.53,25.05,1.47,4.01,0.25433638306950634,67.00166987656756,230.6963232056013,220,593,442.0,-9.9,-39.0,BA_Canudos
20180226,27.26,35.07,20.86,0.58,56.76,25.01,1.38,3.24,0.2547422270115912,67.03935591712754,231.47762311760513,220,593,442.0,-9.9,-39.0,BA_Canudos
20180227,27.0,35.05,21.19,1.9,61.22,23.63,1.11,3.82,0.25514807095367614,67.05850668311066,231.62421568592626,220,593,442.0,-9.9,-39.0,BA_Canudos
20180228,26.46,33.45,21.0,2.25,65.58,23.89,1.02,3.64,0.25555391489576107,67.03201032883248,231.4200617682292,220,593,442.0,-9.9,-39.0,BA_Canudos
20180301,25.77,31.44,21.44,6.96,72.6,20.57,0.86,3.35,0.25595975883784594,66.9879260537469,230.68715803322092,220,593,442.0,-9.9,-39.0,BA_Canudos
20180302,26.71,33.77,21.41,3.91,65.55,22.02,1.72,2.43,0.25636560277993087,66.99282309140843,230.73159793204198,220,593,442.0,-9.9,-39.0,BA_Canudos
20180303,25.1,30.07,21.38,20.04,78.4,20.55,1.88,2.56,0.2567714467220158,67.01464742629685,229.99672036917605,220,593,442.0,-9.9,-39.0,BA_Canudos
20180304,26.44,32.59,21.13,1.63,69.27,21.78,4.42,2.71,0.2571772906641007,67.03482158234459,229.15717877513467,220,593,442.0,-9.9,-39.0,BA_Canudos
20180305,27.46,34.1,21.25,0.14,63.77,25.51,5.21,2.49,0.2575831346061856,67.05474047365169,230.18224412816144,220,593,442.0,-9.9,-39.0,BA_Canudos
20180306,27.66,33.7,22.41,4.18,67.65,23.68,4.0,2.54,0.2579889785482705,67.01445151310308,229.78095047315708,220,593,442.0,-9.9,-39.0,BA_Canudos
20180307,28.21,34.18,22.6,2.64,63.48,26.11,4.26,2.16,0.25839482249035545,67.02470630031658,229.77795630328023,220,593,442.0,-9.9,-39.0,BA_Canudos
20180308,26.75,32.23,22.62,2.79,66.93,18.48,2.94,2.28,0.2588006664324404,66.9719910999472,229.8754564513199,220,593,442.0,-9.9,-39.0,BA_Canudos
20180309,27.14,33.61,21.05,2.66,65.27,16.81,3.91,2.21,0.25920651037452525,66.98696443463096,231.35916640025016,220,593,442.0,-9.9,-39.0,BA_Canudos
20180310,27.27,33.95,21.7,3.12,69.53,20.31,3.44,2.19,0.25961235431661017,66.98742588145474,231.83719462606223,220,593,442.0,-9.9,-39.0,BA_Canudos
